-0.365336,-0.068804,0.335507,-0.650867,0.014613,-0.062335,0.305527,0.676986,-0.641793,0.190906,-0.347365,-0.826652,-0.102158,-0.430753
-0.368447,-0.066339,0.331440,-0.646021,0.015223,-0.071988,0.311965,0.672008,-0.641928,0.197512,-0.345216,-0.822157,-0.104440,-0.440428
-0.371225,-0.063778,0.327001,-0.640249,0.015600,-0.083073,0.319026,0.666421,-0.642006,0.204777,-0.342419,-0.817009,-0.106965,-0.451446
-0.373731,-0.061721,0.323887,-0.636068,0.015790,-0.090369,0.324385,0.662082,-0.642024,0.210301,-0.339582,-0.813597,-0.108245,-0.459377
-0.375617,-0.059526,0.321393,-0.631901,0.016151,-0.096930,0.329294,0.658164,-0.641933,0.215193,-0.337190,-0.810145,-0.109398,-0.466905
-0.377560,-0.057486,0.318391,-0.627195,0.016272,-0.104217,0.334653,0.653708,-0.641922,0.220477,-0.334735,-0.806436,-0.110161,-0.474845
-0.379371,-0.055517,0.315602,-0.622616,0.016542,-0.110714,0.339480,0.649530,-0.641981,0.225221,-0.332748,-0.802882,-0.110841,-0.482053
-0.380557,-0.053916,0.313536,-0.618865,0.016708,-0.115656,0.343262,0.646077,-0.642135,0.228951,-0.331627,-0.799973,-0.110782,-0.487642
-0.382204,-0.051989,0.310723,-0.614249,0.016834,-0.122170,0.348196,0.641534,-0.642200,0.234037,-0.330641,-0.795940,-0.110694,-0.494877
-0.383730,-0.050103,0.308467,-0.610156,0.017165,-0.126813,0.352138,0.637847,-0.642224,0.238115,-0.330169,-0.792345,-0.110570,-0.500953
-0.384970,-0.048403,0.306075,-0.605929,0.017423,-0.132147,0.356327,0.634100,-0.642015,0.242417,-0.330331,-0.788295,-0.110268,-0.507260
-0.386523,-0.046305,0.303765,-0.601918,0.018203,-0.136564,0.360295,0.630634,-0.641631,0.246572,-0.330646,-0.784554,-0.109606,-0.512967
-0.387438,-0.044892,0.302158,-0.598261,0.018502,-0.140536,0.363763,0.627702,-0.641145,0.250201,-0.330973,-0.781158,-0.109075,-0.518027
-0.388208,-0.043706,0.300630,-0.595162,0.018872,-0.143423,0.366597,0.625401,-0.640698,0.252955,-0.331236,-0.778844,-0.108212,-0.521513
-0.389036,-0.042425,0.299206,-0.592349,0.019451,-0.146692,0.369736,0.622813,-0.640276,0.255824,-0.331745,-0.776280,-0.107459,-0.525154
-0.390179,-0.040389,0.297128,-0.587776,0.020434,-0.151231,0.374366,0.619119,-0.639722,0.259419,-0.332775,-0.772260,-0.106234,-0.530650
-0.391154,-0.038967,0.295743,-0.584893,0.021373,-0.153694,0.377180,0.616686,-0.639631,0.261354,-0.333413,-0.769891,-0.105461,-0.533836
-0.391801,-0.038039,0.294696,-0.582395,0.021871,-0.156163,0.379838,0.614242,-0.639632,0.263252,-0.334020,-0.767687,-0.105276,-0.536660
-0.392601,-0.037159,0.293398,-0.579991,0.022488,-0.158186,0.382064,0.612265,-0.639654,0.264578,-0.334446,-0.765793,-0.104926,-0.539165
-0.393090,-0.036575,0.292293,-0.578247,0.022960,-0.160424,0.384082,0.610580,-0.639530,0.265849,-0.335210,-0.764077,-0.105313,-0.541045
-0.393765,-0.035864,0.291204,-0.576682,0.023779,-0.162233,0.385621,0.609226,-0.639417,0.266992,-0.335660,-0.762615,-0.106052,-0.542683
-0.394789,-0.034866,0.290106,-0.574729,0.025110,-0.163967,0.387083,0.607705,-0.639278,0.268674,-0.336500,-0.760912,-0.107084,-0.544348
-0.395525,-0.034216,0.289097,-0.573246,0.026343,-0.165455,0.387936,0.606742,-0.639055,0.270147,-0.337651,-0.759297,-0.109035,-0.545502
-0.396119,-0.033531,0.288161,-0.571627,0.027446,-0.166627,0.388633,0.606313,-0.638431,0.271578,-0.339110,-0.757842,-0.110799,-0.546263
-0.396575,-0.033143,0.287338,-0.570086,0.028499,-0.167812,0.389434,0.606029,-0.637653,0.272889,-0.340596,-0.756475,-0.112981,-0.546787
-0.397076,-0.032584,0.286691,-0.568340,0.029794,-0.168620,0.390751,0.606104,-0.636508,0.273514,-0.341871,-0.755441,-0.114809,-0.547039
-0.397700,-0.032205,0.286304,-0.567173,0.030985,-0.169217,0.392084,0.605889,-0.635650,0.274078,-0.343166,-0.754575,-0.117596,-0.546832
-0.398413,-0.031693,0.285528,-0.565843,0.032408,-0.170093,0.393613,0.605358,-0.635086,0.274366,-0.343982,-0.753847,-0.120203,-0.546757
-0.399134,-0.031585,0.285015,-0.564897,0.033439,-0.170961,0.395077,0.604408,-0.634952,0.274668,-0.344710,-0.753207,-0.122935,-0.546573
-0.399803,-0.031413,0.283970,-0.563934,0.034569,-0.172371,0.396954,0.603460,-0.634625,0.274800,-0.344706,-0.753065,-0.125620,-0.546160
-0.400280,-0.031215,0.283453,-0.562986,0.035154,-0.172495,0.398172,0.602930,-0.634278,0.275003,-0.344965,-0.753095,-0.127232,-0.545582
-0.401006,-0.031007,0.282555,-0.562504,0.036044,-0.173669,0.399813,0.602152,-0.633913,0.275168,-0.344386,-0.753927,-0.128188,-0.544574
-0.401625,-0.030846,0.281868,-0.561792,0.036779,-0.174308,0.401202,0.601358,-0.633736,0.275290,-0.343759,-0.754821,-0.128783,-0.543590
-0.402119,-0.030500,0.281151,-0.560602,0.037843,-0.175346,0.402739,0.600753,-0.633202,0.275595,-0.343225,-0.755643,-0.129787,-0.542546
-0.402547,-0.030297,0.280914,-0.559877,0.038459,-0.175776,0.403641,0.600731,-0.632493,0.275951,-0.343052,-0.755836,-0.130195,-0.542289
-0.402817,-0.029523,0.281079,-0.559315,0.039325,-0.175575,0.404166,0.600710,-0.632068,0.276202,-0.343477,-0.755385,-0.131363,-0.542366
-0.403090,-0.029342,0.281020,-0.558535,0.039816,-0.175662,0.404374,0.600745,-0.631786,0.276466,-0.344017,-0.754640,-0.132775,-0.542717
-0.403339,-0.028975,0.280958,-0.557616,0.040405,-0.175596,0.404432,0.600674,-0.631686,0.276764,-0.344446,-0.754259,-0.133989,-0.542676
-0.403579,-0.029077,0.280632,-0.557093,0.040346,-0.175786,0.404465,0.600634,-0.631550,0.277113,-0.345068,-0.753621,-0.135551,-0.542779
-0.403731,-0.029056,0.280583,-0.556567,0.040414,-0.175759,0.404524,0.600499,-0.631500,0.277434,-0.345412,-0.753280,-0.137029,-0.542663
-0.404036,-0.029257,0.280832,-0.555751,0.039931,-0.175108,0.404729,0.599989,-0.631732,0.277708,-0.345266,-0.753526,-0.138024,-0.542162
-0.403806,-0.029468,0.281036,-0.555200,0.039620,-0.174676,0.404883,0.599405,-0.632098,0.277912,-0.344416,-0.754222,-0.138458,-0.541624
-0.403579,-0.029818,0.281614,-0.554582,0.039029,-0.173971,0.404989,0.598822,-0.632611,0.277848,-0.343761,-0.754831,-0.138617,-0.541151
-0.403354,-0.029944,0.282187,-0.554273,0.038514,-0.173151,0.405037,0.598432,-0.632987,0.277763,-0.342793,-0.755740,-0.137436,-0.540798
-0.402389,-0.030004,0.283528,-0.553803,0.038023,-0.171732,0.404886,0.598368,-0.633399,0.277179,-0.341453,-0.757021,-0.135648,-0.540304
-0.401414,-0.030320,0.284940,-0.553487,0.037273,-0.169880,0.404590,0.598401,-0.633798,0.276630,-0.339814,-0.758359,-0.133094,-0.540097
-0.400609,-0.030993,0.286626,-0.553479,0.036062,-0.167902,0.403734,0.598985,-0.634177,0.275746,-0.338397,-0.759528,-0.130615,-0.539949
-0.399699,-0.031833,0.288999,-0.553754,0.034747,-0.164566,0.402021,0.599579,-0.635417,0.274098,-0.337223,-0.760870,-0.127722,-0.539485
-0.398460,-0.032818,0.291054,-0.554348,0.033615,-0.161375,0.400398,0.600266,-0.636472,0.272519,-0.337763,-0.761751,-0.126272,-0.538245
-0.396707,-0.034253,0.294099,-0.555697,0.032311,-0.156546,0.397573,0.601520,-0.638094,0.270086,-0.338946,-0.763158,-0.124988,-0.535801
-0.395450,-0.035343,0.295966,-0.556690,0.031530,-0.153515,0.395471,0.602680,-0.638964,0.268524,-0.340101,-0.764185,-0.124934,-0.533614
-0.394072,-0.036303,0.297942,-0.557802,0.030951,-0.150266,0.393237,0.604101,-0.639621,0.267041,-0.341103,-0.765491,-0.125029,-0.531075
-0.392988,-0.036959,0.300191,-0.559119,0.030915,-0.146409,0.390785,0.605798,-0.640194,0.265421,-0.341863,-0.767150,-0.124946,-0.528204
-0.391525,-0.038293,0.302395,-0.560855,0.030309,-0.142253,0.388117,0.607614,-0.640853,0.263588,-0.342664,-0.769236,-0.125113,-0.524599
-0.389739,-0.039446,0.304920,-0.562577,0.029701,-0.137931,0.384951,0.609966,-0.641389,0.261484,-0.343380,-0.771401,-0.125108,-0.520941
-0.387307,-0.041039,0.307396,-0.564511,0.028674,-0.133303,0.381816,0.612205,-0.641992,0.259360,-0.344030,-0.774030,-0.124940,-0.516634
-0.385599,-0.042285,0.309928,-0.566459,0.027892,-0.128565,0.378451,0.614654,-0.642552,0.257104,-0.344612,-0.776740,-0.124487,-0.512271
-0.383497,-0.043910,0.313070,-0.569203,0.026746,-0.122667,0.374222,0.617526,-0.643448,0.254155,-0.345283,-0.780040,-0.123863,-0.506927
-0.381449,-0.045160,0.315862,-0.571464,0.025730,-0.117607,0.370633,0.619787,-0.644355,0.251599,-0.345679,-0.782908,-0.123027,-0.502420
-0.379257,-0.046399,0.319283,-0.574251,0.024555,-0.111333,0.365897,0.622391,-0.645844,0.248264,-0.345877,-0.786400,-0.121672,-0.497132
-0.376780,-0.047769,0.322685,-0.576989,0.023121,-0.104967,0.361062,0.624828,-0.647493,0.244902,-0.345914,-0.789956,-0.119947,-0.491859
-0.373298,-0.049029,0.326704,-0.579663,0.021427,-0.097931,0.356093,0.627108,-0.649360,0.241380,-0.345928,-0.793668,-0.118094,-0.486291
-0.370301,-0.050428,0.330493,-0.582663,0.019708,-0.090669,0.350274,0.629411,-0.651788,0.237324,-0.346058,-0.797510,-0.116207,-0.480330
-0.366434,-0.051445,0.334722,-0.585368,0.017866,-0.083368,0.345101,0.631537,-0.653794,0.233709,-0.346417,-0.800911,-0.114735,-0.474735
-0.363049,-0.052732,0.338922,-0.588007,0.016012,-0.075117,0.338609,0.633723,-0.656544,0.229539,-0.346637,-0.804735,-0.113011,-0.468480
-0.359592,-0.053894,0.342872,-0.590485,0.014098,-0.067550,0.332976,0.635780,-0.658690,0.225917,-0.346792,-0.808142,-0.111726,-0.462774
-0.355506,-0.055617,0.347681,-0.592972,0.011679,-0.058135,0.325641,0.638306,-0.661392,0.221549,-0.346767,-0.812182,-0.110317,-0.456008
-0.350932,-0.057319,0.352691,-0.595701,0.009210,-0.047891,0.317341,0.641386,-0.663948,0.217005,-0.346466,-0.816757,-0.108719,-0.448385
-0.343642,-0.059315,0.360104,-0.599776,0.005338,-0.032594,0.305242,0.646286,-0.666832,0.210898,-0.345834,-0.823875,-0.106054,-0.436327
-0.339071,-0.060277,0.364481,-0.601994,0.003097,-0.023157,0.297204,0.649606,-0.668294,0.207522,-0.345633,-0.828102,-0.104562,-0.428781
-0.332539,-0.061478,0.369758,-0.604593,0.000241,-0.012551,0.288582,0.652575,-0.670509,0.203187,-0.345398,-0.832804,-0.102869,-0.420185
-0.327757,-0.062795,0.374291,-0.606696,-0.002665,-0.002560,0.280369,0.655205,-0.672626,0.199183,-0.344876,-0.837192,-0.101086,-0.412252
-0.319523,-0.064314,0.380788,-0.609164,-0.007006,0.012418,0.268872,0.658418,-0.675945,0.193112,-0.343140,-0.843873,-0.097859,-0.400695
-0.314043,-0.065922,0.385275,-0.610917,-0.010704,0.023751,0.259604,0.660579,-0.678862,0.188117,-0.341312,-0.849159,-0.094812,-0.391721
-0.306904,-0.067441,0.391205,-0.612707,-0.014626,0.038166,0.248023,0.663062,-0.682470,0.181848,-0.339103,-0.855314,-0.091128,-0.380977
-0.298355,-0.068450,0.396845,-0.614383,-0.018331,0.050682,0.237920,0.665160,-0.685487,0.176252,-0.336953,-0.860625,-0.087488,-0.371664
-0.290398,-0.070296,0.402886,-0.615440,-0.022587,0.066731,0.225278,0.667571,-0.689287,0.168766,-0.334152,-0.866984,-0.082197,-0.360452
-0.281583,-0.071796,0.408933,-0.616038,-0.026520,0.082704,0.212797,0.670378,-0.692314,0.161284,-0.331748,-0.872808,-0.077200,-0.349556
-0.274570,-0.073430,0.413853,-0.616175,-0.029781,0.096724,0.202181,0.672956,-0.694510,0.154628,-0.329943,-0.877701,-0.072583,-0.339868
-0.260514,-0.073942,0.420564,-0.615801,-0.033292,0.111245,0.191037,0.675751,-0.696495,0.147514,-0.328351,-0.882431,-0.067968,-0.329972
-0.251108,-0.076273,0.426222,-0.615345,-0.037464,0.128794,0.177502,0.679788,-0.697870,0.139136,-0.327623,-0.887634,-0.062390,-0.317610
-0.241209,-0.078867,0.432358,-0.614551,-0.042013,0.148108,0.163103,0.683837,-0.699130,0.130313,-0.327629,-0.892950,-0.056516,-0.303490
-0.229007,-0.080519,0.437861,-0.612920,-0.045908,0.164170,0.151094,0.686926,-0.700136,0.122938,-0.328894,-0.896831,-0.052285,-0.291186
-0.215283,-0.082572,0.443661,-0.610131,-0.050538,0.183290,0.136467,0.690630,-0.701033,0.113845,-0.329382,-0.901587,-0.047240,-0.276436
-0.201317,-0.086731,0.450073,-0.605731,-0.057061,0.207161,0.118240,0.695220,-0.701580,0.102345,-0.328999,-0.907468,-0.041940,-0.257880
-0.189437,-0.090270,0.455180,-0.601256,-0.062502,0.227014,0.103007,0.698948,-0.701653,0.092438,-0.327177,-0.912503,-0.037711,-0.242634
-0.174720,-0.095540,0.461206,-0.593899,-0.069455,0.252580,0.083279,0.703868,-0.701034,0.078652,-0.322221,-0.919389,-0.031598,-0.223381
-0.163677,-0.099342,0.465068,-0.588783,-0.074422,0.269781,0.070638,0.706783,-0.700536,0.068685,-0.319267,-0.923541,-0.027866,-0.210631
-0.147474,-0.102780,0.470064,-0.580868,-0.080422,0.289805,0.055266,0.710678,-0.699081,0.056296,-0.315330,-0.928195,-0.023145,-0.196177
-0.136128,-0.106540,0.472634,-0.574130,-0.085663,0.306385,0.042476,0.714961,-0.696292,0.046943,-0.312706,-0.931652,-0.019471,-0.184013
-0.120107,-0.109458,0.476868,-0.566242,-0.091693,0.325326,0.027589,0.719318,-0.693160,0.036730,-0.311561,-0.934980,-0.015421,-0.168835
-0.108731,-0.112769,0.479266,-0.558489,-0.097122,0.341674,0.014302,0.722981,-0.690118,0.028841,-0.312346,-0.937194,-0.012044,-0.154797
-0.092648,-0.115986,0.481928,-0.548572,-0.103778,0.360651,-0.001703,0.726284,-0.687122,0.019286,-0.313319,-0.939626,-0.007978,-0.137368
-0.079090,-0.119596,0.483832,-0.538196,-0.110434,0.378265,-0.016657,0.728899,-0.684340,0.010424,-0.313877,-0.941683,-0.004705,-0.121214
-0.066667,-0.122677,0.485833,-0.527931,-0.116501,0.394012,-0.030241,0.731206,-0.681482,0.002287,-0.312233,-0.943968,-0.001951,-0.106914
-0.051276,-0.124397,0.487554,-0.518405,-0.122091,0.408316,-0.042616,0.732546,-0.679356,-0.006079,-0.310479,-0.945901,0.000412,-0.094205
-0.039071,-0.127371,0.488369,-0.507085,-0.128262,0.422812,-0.055668,0.733599,-0.677139,-0.014678,-0.305585,-0.948638,0.002885,-0.081830
-0.022291,-0.130141,0.489655,-0.494125,-0.135133,0.439024,-0.070400,0.734626,-0.674359,-0.024664,-0.301171,-0.951159,0.006234,-0.067478
-0.009102,-0.133818,0.489744,-0.481286,-0.141857,0.453551,-0.083939,0.735070,-0.671911,-0.034094,-0.296135,-0.953532,0.009672,-0.054661
0.002692,-0.137030,0.489460,-0.469571,-0.147815,0.466307,-0.096054,0.735485,-0.669352,-0.042470,-0.291740,-0.955445,0.012888,-0.042981
0.022850,-0.140657,0.489546,-0.452714,-0.156242,0.482705,-0.112369,0.736843,-0.664512,-0.053470,-0.287417,-0.957296,0.017346,-0.025972
0.036270,-0.144145,0.488306,-0.438260,-0.162913,0.495739,-0.125638,0.738603,-0.659422,-0.061998,-0.284634,-0.958346,0.020578,-0.011575
0.050936,-0.146765,0.486879,-0.424585,-0.169276,0.507937,-0.138648,0.740545,-0.653811,-0.070005,-0.282381,-0.959019,0.023139,0.002720
0.063091,-0.149679,0.484921,-0.410781,-0.175475,0.519071,-0.150934,0.742301,-0.648242,-0.077394,-0.282010,-0.958935,0.024745,0.017386
0.078785,-0.153364,0.482253,-0.392151,-0.183508,0.532319,-0.166480,0.744043,-0.641198,-0.086893,-0.281278,-0.958612,0.025226,0.036192
0.105989,-0.158766,0.476688,-0.360480,-0.196110,0.552641,-0.190823,0.745522,-0.630258,-0.102755,-0.277513,-0.958145,0.024173,0.066032
0.113986,-0.163054,0.471678,-0.343011,-0.202887,0.562182,-0.203791,0.745650,-0.624491,-0.111740,-0.274097,-0.957961,0.022418,0.081726
0.130325,-0.166251,0.467088,-0.322408,-0.209708,0.573249,-0.218344,0.745532,-0.617808,-0.121744,-0.270351,-0.957354,0.020964,0.099718
0.144671,-0.169469,0.462027,-0.302453,-0.216784,0.581755,-0.232145,0.744807,-0.611609,-0.131552,-0.265761,-0.956870,0.020042,0.115624
0.160926,-0.173154,0.455924,-0.280309,-0.224436,0.591516,-0.246934,0.743413,-0.605014,-0.142545,-0.261075,-0.955919,0.019710,0.132932
0.174518,-0.176304,0.449815,-0.260637,-0.230838,0.599111,-0.260048,0.742461,-0.598291,-0.152233,-0.258082,-0.954559,0.021465,0.147478
0.188220,-0.179367,0.443695,-0.240685,-0.237514,0.605966,-0.272680,0.741415,-0.591428,-0.161745,-0.255382,-0.952859,0.024051,0.162054
0.201328,-0.182280,0.436452,-0.220232,-0.244018,0.612299,-0.285274,0.740733,-0.583595,-0.171319,-0.253138,-0.950790,0.028038,0.176449
0.217674,-0.186025,0.427517,-0.194814,-0.252326,0.619202,-0.300766,0.739203,-0.574138,-0.182987,-0.250368,-0.947815,0.033285,0.194565
0.230921,-0.188852,0.418899,-0.173372,-0.259321,0.624015,-0.313564,0.738139,-0.565262,-0.193152,-0.247940,-0.945112,0.037763,0.209435
0.246405,-0.191766,0.408736,-0.147818,-0.267032,0.628836,-0.328257,0.736310,-0.555145,-0.204717,-0.244466,-0.941812,0.042479,0.226764
0.259695,-0.194638,0.399718,-0.124645,-0.274152,0.632584,-0.341547,0.734184,-0.545954,-0.215069,-0.240704,-0.938682,0.045337,0.242657
0.272657,-0.196911,0.389582,-0.101240,-0.281090,0.635481,-0.354879,0.731846,-0.536244,-0.225621,-0.236687,-0.935343,0.047457,0.258575
0.284321,-0.198972,0.380736,-0.079912,-0.287253,0.637549,-0.366487,0.729607,-0.527404,-0.234959,-0.232931,-0.932029,0.048829,0.273279
0.298691,-0.201521,0.368446,-0.051858,-0.295408,0.639577,-0.381922,0.726201,-0.515430,-0.247186,-0.228164,-0.927188,0.050669,0.292739
0.313209,-0.203442,0.355729,-0.023322,-0.303065,0.640614,-0.397194,0.722160,-0.503505,-0.259242,-0.223182,-0.921919,0.052417,0.312263
0.326585,-0.205225,0.342979,0.004719,-0.310690,0.640586,-0.412428,0.717792,-0.491022,-0.271249,-0.217966,-0.916202,0.053946,0.331897
0.339853,-0.206033,0.329012,0.034405,-0.318397,0.639666,-0.428329,0.712571,-0.478062,-0.283256,-0.212300,-0.909843,0.055909,0.352122
0.352935,-0.207463,0.315807,0.063303,-0.326083,0.638416,-0.443193,0.707193,-0.465441,-0.294655,-0.206484,-0.903190,0.057932,0.371828
0.370936,-0.207513,0.295425,0.107641,-0.336747,0.633493,-0.467019,0.696998,-0.446090,-0.311594,-0.195928,-0.892900,0.062170,0.400597
0.382643,-0.207833,0.280791,0.139281,-0.344185,0.629236,-0.483758,0.688902,-0.432451,-0.323077,-0.187753,-0.885270,0.065640,0.420402
0.393165,-0.207722,0.267857,0.167570,-0.350576,0.624760,-0.498698,0.681252,-0.419903,-0.332983,-0.180266,-0.878177,0.068769,0.437699
0.402503,-0.207169,0.255075,0.194864,-0.356099,0.619256,-0.513514,0.672881,-0.408064,-0.342080,-0.172250,-0.871190,0.072719,0.453949
0.412872,-0.206149,0.239320,0.229122,-0.363015,0.611114,-0.531617,0.662306,-0.392179,-0.353454,-0.161234,-0.861848,0.079064,0.474312
0.424019,-0.204589,0.222962,0.265004,-0.369338,0.601988,-0.549924,0.650727,-0.375832,-0.364539,-0.149350,-0.851500,0.085756,0.495266
0.435391,-0.202723,0.204196,0.310027,-0.375066,0.591222,-0.570990,0.636067,-0.356734,-0.377000,-0.134347,-0.838810,0.094074,0.519133
0.443698,-0.200785,0.190181,0.341897,-0.379686,0.580780,-0.586994,0.624066,-0.342129,-0.385911,-0.121897,-0.828704,0.100262,0.536972
0.451206,-0.199036,0.176812,0.372100,-0.383555,0.569383,-0.602268,0.611690,-0.327660,-0.394649,-0.108897,-0.818419,0.105491,0.554260
0.458365,-0.197047,0.162816,0.404472,-0.387358,0.556710,-0.618126,0.597645,-0.312722,-0.403664,-0.094403,-0.807043,0.110602,0.572308
0.464900,-0.195112,0.149973,0.433696,-0.389968,0.544018,-0.632119,0.584386,-0.298923,-0.411782,-0.080995,-0.796122,0.114678,0.588625
0.470186,-0.193174,0.137097,0.464169,-0.392670,0.529773,-0.646617,0.569042,-0.284073,-0.421166,-0.066368,-0.783882,0.119183,0.605739
0.475313,-0.191563,0.124523,0.493875,-0.394523,0.513959,-0.660738,0.553001,-0.268768,-0.430557,-0.049706,-0.770000,0.125057,0.623691
0.480108,-0.190009,0.111301,0.524162,-0.395841,0.497826,0.673604,-0.537017,0.253331,0.440107,-0.035596,-0.756464,0.129169,0.640165
0.485410,-0.188399,0.096536,0.557984,-0.396725,0.477669,0.687419,-0.517775,0.234485,0.452086,-0.017921,-0.738358,0.135313,0.660452
0.489462,-0.187287,0.083455,0.587362,-0.395936,0.459280,0.698042,-0.500555,0.217748,0.463431,-0.004071,-0.722309,0.139934,0.677253
0.492703,-0.185925,0.068743,0.619443,-0.394988,0.437068,0.708352,-0.480877,0.198371,0.477121,0.012409,-0.703017,0.145953,0.695924
